source_row_id,event_id,subscriber_id,site_id,event_time,usage_type,usage_value,usage_unit,charge_amount,updated_at
usage_events-002819,EV-0002819,SU-00069,ST-0029,2026-01-14T16:46:00Z,voice,349.1,minutes,2.45,2026-01-14T16:46:00Z
usage_events-002820,EV-0002820,SU-00070,ST-0030,2026-01-14T16:53:00Z,sms,143.8,messages,4.86,2026-01-14T16:53:00Z
usage_events-002821,EV-0002821,SU-00071,ST-0001,2026-01-14T17:00:00Z,data,432.6,mb,2.53,2026-01-14T17:00:00Z
usage_events-002822,EV-0002822,SU-00072,ST-0002,2026-01-14T17:07:00Z,sms,446.6,messages,2.19,2026-01-14T17:07:00Z
usage_events-002823,EV-0002823,SU-00073,ST-0003,2026-01-14T17:14:00Z,sms,242.4,messages,4.04,2026-01-14T17:14:00Z
usage_events-002824,EV-0002824,SU-00074,ST-0004,2026-01-14T17:21:00Z,sms,317.3,messages,2.73,2026-01-14T17:21:00Z
usage_events-002825,EV-0002825,SU-00075,ST-0005,2026-01-14T17:28:00Z,data,386.9,mb,1.93,2026-01-14T17:28:00Z
usage_events-002826,EV-0002826,SU-00076,ST-0006,2026-01-14T17:35:00Z,voice,100.0,minutes,1.04,2026-01-14T17:35:00Z
usage_events-002827,EV-0002827,SU-00077,ST-0007,2026-01-14T17:42:00Z,data,115.8,mb,0.13,2026-01-14T17:42:00Z
usage_events-002828,EV-0002828,SU-00078,ST-0008,2026-01-14T17:49:00Z,data,162.3,mb,4.50,2026-01-14T17:49:00Z
usage_events-002829,EV-0002829,SU-00079,ST-0009,2026-01-14T17:56:00Z,voice,374.9,minutes,4.57,2026-01-14T17:56:00Z
usage_events-002830,EV-0002830,SU-00080,ST-0010,2026-01-14T18:03:00Z,voice,155.0,minutes,3.48,2026-01-14T18:03:00Z
usage_events-002831,EV-0002831,SU-00081,ST-0011,2026-01-14T18:10:00Z,data,273.8,mb,2.68,2026-01-14T18:10:00Z
usage_events-002832,EV-0002832,SU-00082,ST-0012,2026-01-14T18:17:00Z,sms,119.9,messages,1.50,2026-01-14T18:17:00Z
usage_events-002833,EV-0002833,SU-00083,ST-0013,2026-01-14T18:24:00Z,data,244.0,mb,4.80,2026-01-14T18:24:00Z
usage_events-002834,EV-0002834,SU-00084,ST-0014,2026-01-14T18:31:00Z,voice,241.4,minutes,2.81,2026-01-14T18:31:00Z
usage_events-002835,EV-0002835,SU-00085,ST-0015,2026-01-14T18:38:00Z,sms,86.5,messages,0.56,2026-01-14T18:38:00Z
usage_events-002836,EV-0002836,SU-00086,ST-0016,2026-01-14T18:45:00Z,sms,499.1,messages,1.37,2026-01-14T18:45:00Z
usage_events-002837,EV-0002837,SU-00087,ST-0017,2026-01-14T18:52:00Z,sms,403.8,messages,1.83,2026-01-14T18:52:00Z
usage_events-002838,EV-0002838,SU-00088,ST-0018,2026-01-14T18:59:00Z,sms,454.9,messages,3.11,2026-01-14T18:59:00Z
usage_events-002839,EV-0002839,SU-00089,ST-0019,2026-01-14T19:06:00Z,voice,113.5,minutes,1.67,2026-01-14T19:06:00Z
usage_events-002840,EV-0002840,SU-00090,ST-0020,2026-01-14T19:13:00Z,voice,497.7,minutes,1.85,2026-01-14T19:13:00Z
usage_events-002841,EV-0002841,SU-00091,ST-0021,2026-01-14T19:20:00Z,data,319.5,mb,1.55,2026-01-14T19:20:00Z
usage_events-002842,EV-0002842,SU-00092,ST-0022,2026-01-14T19:27:00Z,voice,463.4,minutes,4.00,2026-01-14T19:27:00Z
usage_events-002843,EV-0002843,SU-00093,ST-0023,2026-01-14T19:34:00Z,voice,264.7,minutes,2.27,2026-01-14T19:34:00Z
usage_events-002844,EV-0002844,SU-00094,ST-0024,2026-01-14T19:41:00Z,data,41.0,mb,3.65,2026-01-14T19:41:00Z
usage_events-002845,EV-0002845,SU-00095,ST-0025,2026-01-14T19:48:00Z,data,175.2,mb,2.53,2026-01-14T19:48:00Z
usage_events-002846,EV-0002846,SU-00096,ST-0026,2026-01-14T19:55:00Z,sms,45.2,messages,4.91,2026-01-14T19:55:00Z
usage_events-002847,EV-0002847,SU-00097,ST-0027,2026-01-14T20:02:00Z,voice,396.2,minutes,2.67,2026-01-14T20:02:00Z
usage_events-002848,EV-0002848,SU-00098,ST-0028,2026-01-14T20:09:00Z,data,452.6,mb,1.82,2026-01-14T20:09:00Z
usage_events-002849,EV-0002849,SU-00099,ST-0029,2026-01-14T20:16:00Z,sms,32.8,messages,0.46,2026-01-14T20:16:00Z
usage_events-002850,EV-0002850,SU-00100,ST-0030,2026-01-14T20:23:00Z,voice,84.0,minutes,2.35,2026-01-14T20:23:00Z
usage_events-002851,EV-0002851,SU-00101,ST-0001,2026-01-14T20:30:00Z,data,190.6,mb,1.53,2026-01-14T20:30:00Z
usage_events-002852,EV-0002852,SU-00102,ST-0002,2026-01-14T20:37:00Z,voice,412.7,minutes,4.42,2026-01-14T20:37:00Z
usage_events-002853,EV-0002853,SU-00103,ST-0003,2026-01-14T20:44:00Z,sms,392.0,messages,4.09,2026-01-14T20:44:00Z
usage_events-002854,EV-0002854,SU-00104,ST-0004,2026-01-14T20:51:00Z,data,281.5,mb,4.00,2026-01-14T20:51:00Z
usage_events-002855,EV-0002855,SU-00105,ST-0005,2026-01-14T20:58:00Z,voice,148.1,minutes,2.05,2026-01-14T20:58:00Z
usage_events-002856,EV-0002856,SU-00106,ST-0006,2026-01-14T21:05:00Z,voice,260.0,minutes,1.68,2026-01-14T21:05:00Z
usage_events-002857,EV-0002857,SU-00107,ST-0007,2026-01-14T21:12:00Z,voice,128.4,minutes,3.28,2026-01-14T21:12:00Z
usage_events-002858,EV-0002858,SU-00108,ST-0008,2026-01-14T21:19:00Z,sms,264.4,messages,0.05,2026-01-14T21:19:00Z
usage_events-002859,EV-0002859,SU-00109,ST-0009,2026-01-14T21:26:00Z,sms,407.9,messages,1.68,2026-01-14T21:26:00Z
usage_events-002860,EV-0002860,SU-00110,ST-0010,2026-01-14T21:33:00Z,sms,62.2,messages,3.76,2026-01-14T21:33:00Z
usage_events-002861,EV-0002861,SU-00111,ST-0011,2026-01-14T21:40:00Z,voice,101.0,minutes,0.55,2026-01-14T21:40:00Z
usage_events-002862,EV-0002862,SU-00112,ST-0012,2026-01-14T21:47:00Z,sms,423.3,messages,2.43,2026-01-14T21:47:00Z
usage_events-002863,EV-0002863,SU-00113,ST-0013,2026-01-14T21:54:00Z,data,115.9,mb,4.73,2026-01-14T21:54:00Z
usage_events-002864,EV-0002864,SU-00114,ST-0014,2026-01-14T22:01:00Z,sms,92.0,messages,2.24,2026-01-14T22:01:00Z
usage_events-002865,EV-0002865,SU-00115,ST-0015,2026-01-14T22:08:00Z,data,50.1,mb,0.39,2026-01-14T22:08:00Z
usage_events-002866,EV-0002866,SU-00116,ST-0016,2026-01-14T22:15:00Z,voice,134.9,minutes,3.25,2026-01-14T22:15:00Z
usage_events-002867,EV-0002867,SU-00117,ST-0017,2026-01-14T22:22:00Z,data,190.6,mb,2.36,2026-01-14T22:22:00Z
usage_events-002868,EV-0002868,SU-00118,ST-0018,2026-01-14T22:29:00Z,voice,293.3,minutes,1.68,2026-01-14T22:29:00Z
usage_events-002869,EV-0002869,SU-00119,ST-0019,2026-01-14T22:36:00Z,voice,338.9,minutes,1.90,2026-01-14T22:36:00Z
usage_events-002870,EV-0002870,SU-00120,ST-0020,2026-01-14T22:43:00Z,sms,150.2,messages,3.71,2026-01-14T22:43:00Z
usage_events-002871,EV-0002871,SU-00121,ST-0021,2026-01-14T22:50:00Z,data,199.8,mb,0.92,2026-01-14T22:50:00Z
usage_events-002872,EV-0002872,SU-00122,ST-0022,2026-01-14T22:57:00Z,data,424.4,mb,3.97,2026-01-14T22:57:00Z
usage_events-002873,EV-0002873,SU-00123,ST-0023,2026-01-14T23:04:00Z,sms,111.7,messages,3.39,2026-01-14T23:04:00Z
usage_events-002874,EV-0002874,SU-00124,ST-0024,2026-01-14T23:11:00Z,data,391.6,mb,4.88,2026-01-14T23:11:00Z
usage_events-002875,EV-0002875,SU-00125,ST-0025,2026-01-14T23:18:00Z,data,105.3,mb,2.10,2026-01-14T23:18:00Z
usage_events-002876,EV-0002876,SU-00126,ST-0026,2026-01-14T23:25:00Z,sms,328.0,messages,1.95,2026-01-14T23:25:00Z
usage_events-002877,EV-0002877,SU-00127,ST-0027,2026-01-14T23:32:00Z,sms,246.2,messages,2.17,2026-01-14T23:32:00Z
usage_events-002878,EV-0002878,SU-00128,ST-0028,2026-01-14T23:39:00Z,sms,325.4,messages,0.18,2026-01-14T23:39:00Z
usage_events-002879,EV-0002879,SU-00129,ST-0029,2026-01-14T23:46:00Z,data,461.9,mb,0.99,2026-01-14T23:46:00Z
usage_events-002880,EV-0002880,SU-00130,ST-0030,2026-01-14T23:53:00Z,data,368.0,mb,4.26,2026-01-14T23:53:00Z
usage_events-002881,EV-0002881,SU-00131,ST-0001,2026-01-15T00:00:00Z,voice,366.9,minutes,0.14,2026-01-15T00:00:00Z
usage_events-002882,EV-0002882,SU-00132,ST-0002,2026-01-15T00:07:00Z,voice,178.6,minutes,4.79,2026-01-15T00:07:00Z
usage_events-002883,EV-0002883,SU-00133,ST-0003,2026-01-15T00:14:00Z,voice,347.3,minutes,4.94,2026-01-15T00:14:00Z
usage_events-002884,EV-0002884,SU-00134,ST-0004,2026-01-15T00:21:00Z,voice,317.8,minutes,1.37,2026-01-15T00:21:00Z
usage_events-002885,EV-0002885,SU-00135,ST-0005,2026-01-15T00:28:00Z,sms,256.6,messages,1.66,2026-01-15T00:28:00Z
usage_events-002886,EV-0002886,SU-00136,ST-0006,2026-01-15T00:35:00Z,data,141.3,mb,3.59,2026-01-15T00:35:00Z
usage_events-002887,EV-0002887,SU-00137,ST-0007,2026-01-15T00:42:00Z,sms,416.5,messages,0.52,2026-01-15T00:42:00Z
usage_events-002888,EV-0002888,SU-00138,ST-0008,2026-01-15T00:49:00Z,voice,22.8,minutes,1.28,2026-01-15T00:49:00Z
usage_events-002889,EV-0002889,SU-00139,ST-0009,2026-01-15T00:56:00Z,voice,42.7,minutes,0.91,2026-01-15T00:56:00Z
usage_events-002890,EV-0002890,SU-00140,ST-0010,2026-01-15T01:03:00Z,data,432.9,mb,2.77,2026-01-15T01:03:00Z
usage_events-002891,EV-0002891,SU-00141,ST-0011,2026-01-15T01:10:00Z,voice,285.0,minutes,3.33,2026-01-15T01:10:00Z
usage_events-002892,EV-0002892,SU-00142,ST-0012,2026-01-15T01:17:00Z,sms,40.2,messages,4.85,2026-01-15T01:17:00Z
usage_events-002893,EV-0002893,SU-00143,ST-0013,2026-01-15T01:24:00Z,data,178.0,mb,3.69,2026-01-15T01:24:00Z
usage_events-002894,EV-0002894,SU-00144,ST-0014,2026-01-15T01:31:00Z,sms,99.2,messages,1.81,2026-01-15T01:31:00Z
usage_events-002895,EV-0002895,SU-00145,ST-0015,2026-01-15T01:38:00Z,voice,427.9,minutes,4.00,2026-01-15T01:38:00Z
usage_events-002896,EV-0002896,SU-00146,ST-0016,2026-01-15T01:45:00Z,sms,296.8,messages,4.07,2026-01-15T01:45:00Z
usage_events-002897,EV-0002897,SU-00147,ST-0017,2026-01-15T01:52:00Z,data,27.3,mb,3.75,2026-01-15T01:52:00Z
usage_events-002898,EV-0002898,SU-00148,ST-0018,2026-01-15T01:59:00Z,sms,177.8,messages,0.06,2026-01-15T01:59:00Z
usage_events-002899,EV-0002899,SU-00149,ST-0019,2026-01-15T02:06:00Z,voice,498.6,minutes,1.34,2026-01-15T02:06:00Z
usage_events-002900,EV-0002900,SU-00150,ST-0020,2026-01-15T02:13:00Z,voice,187.5,minutes,3.74,2026-01-15T02:13:00Z
usage_events-002901,EV-0002901,SU-00151,ST-0021,2026-01-15T02:20:00Z,data,10.1,mb,0.48,2026-01-15T02:20:00Z
usage_events-002902,EV-0002902,SU-00152,ST-0022,2026-01-15T02:27:00Z,data,227.6,mb,2.46,2026-01-15T02:27:00Z
usage_events-002903,EV-0002903,SU-00153,ST-0023,2026-01-15T02:34:00Z,voice,251.0,minutes,2.91,2026-01-15T02:34:00Z
usage_events-002904,EV-0002904,SU-00154,ST-0024,2026-01-15T02:41:00Z,voice,238.3,minutes,3.80,2026-01-15T02:41:00Z
usage_events-002905,EV-0002905,SU-00155,ST-0025,2026-01-15T02:48:00Z,data,328.5,mb,4.14,2026-01-15T02:48:00Z
usage_events-002906,EV-0002906,SU-00156,ST-0026,2026-01-15T02:55:00Z,voice,383.7,minutes,1.20,2026-01-15T02:55:00Z
usage_events-002907,EV-0002907,SU-00157,ST-0027,2026-01-15T03:02:00Z,data,315.7,mb,3.21,2026-01-15T03:02:00Z
usage_events-002908,EV-0002908,SU-00158,ST-0028,2026-01-15T03:09:00Z,data,379.4,mb,2.02,2026-01-15T03:09:00Z
usage_events-002909,EV-0002909,SU-00159,ST-0029,2026-01-15T03:16:00Z,voice,407.0,minutes,2.57,2026-01-15T03:16:00Z
usage_events-002910,EV-0002910,SU-00160,ST-0030,2026-01-15T03:23:00Z,data,430.5,mb,4.36,2026-01-15T03:23:00Z
usage_events-002911,EV-0002911,SU-00161,ST-0001,2026-01-15T03:30:00Z,sms,276.6,messages,3.98,2026-01-15T03:30:00Z
usage_events-002912,EV-0002912,SU-00162,ST-0002,2026-01-15T03:37:00Z,sms,451.7,messages,2.37,2026-01-15T03:37:00Z
usage_events-002913,EV-0002913,SU-00163,ST-0003,2026-01-15T03:44:00Z,data,361.2,mb,3.35,2026-01-15T03:44:00Z
usage_events-002914,EV-0002914,SU-00164,ST-0004,2026-01-15T03:51:00Z,voice,345.5,minutes,0.70,2026-01-15T03:51:00Z
usage_events-002915,EV-0002915,SU-00165,ST-0005,2026-01-15T03:58:00Z,data,32.0,mb,4.46,2026-01-15T03:58:00Z
usage_events-002916,EV-0002916,SU-00166,ST-0006,2026-01-15T04:05:00Z,sms,232.6,messages,4.49,2026-01-15T04:05:00Z
usage_events-002917,EV-0002917,SU-00167,ST-0007,2026-01-15T04:12:00Z,sms,308.8,messages,4.45,2026-01-15T04:12:00Z
usage_events-002918,EV-0002918,SU-00168,ST-0008,2026-01-15T04:19:00Z,data,28.8,mb,4.35,2026-01-15T04:19:00Z
usage_events-002919,EV-0002919,SU-00169,ST-0009,2026-01-15T04:26:00Z,sms,257.9,messages,1.95,2026-01-15T04:26:00Z
usage_events-002920,EV-0002920,SU-00170,ST-0010,2026-01-15T04:33:00Z,voice,234.5,minutes,0.19,2026-01-15T04:33:00Z
usage_events-002921,EV-0002921,SU-00171,ST-0011,2026-01-15T04:40:00Z,voice,308.3,minutes,0.62,2026-01-15T04:40:00Z
usage_events-002922,EV-0002922,SU-00172,ST-0012,2026-01-15T04:47:00Z,sms,47.2,messages,1.28,2026-01-15T04:47:00Z
usage_events-002923,EV-0002923,SU-00173,ST-0013,2026-01-15T04:54:00Z,data,470.2,mb,3.22,2026-01-15T04:54:00Z
usage_events-002924,EV-0002924,SU-00174,ST-0014,2026-01-15T05:01:00Z,data,496.8,mb,4.62,2026-01-15T05:01:00Z
usage_events-002925,EV-0002925,SU-00175,ST-0015,2026-01-15T05:08:00Z,voice,261.0,minutes,4.65,2026-01-15T05:08:00Z
usage_events-002926,EV-0002926,SU-00176,ST-0016,2026-01-15T05:15:00Z,sms,253.7,messages,2.62,2026-01-15T05:15:00Z
usage_events-002927,EV-0002927,SU-00177,ST-0017,2026-01-15T05:22:00Z,voice,265.8,minutes,3.58,2026-01-15T05:22:00Z
usage_events-002928,EV-0002928,SU-00178,ST-0018,2026-01-15T05:29:00Z,sms,120.8,messages,0.18,2026-01-15T05:29:00Z
usage_events-002929,EV-0002929,SU-00179,ST-0019,2026-01-15T05:36:00Z,sms,351.5,messages,1.55,2026-01-15T05:36:00Z
usage_events-002930,EV-0002930,SU-00180,ST-0020,2026-01-15T05:43:00Z,sms,326.0,messages,3.63,2026-01-15T05:43:00Z
usage_events-002931,EV-0002931,SU-00181,ST-0021,2026-01-15T05:50:00Z,data,206.6,mb,2.07,2026-01-15T05:50:00Z
usage_events-002932,EV-0002932,SU-00182,ST-0022,2026-01-15T05:57:00Z,data,307.7,mb,1.82,2026-01-15T05:57:00Z
usage_events-002933,EV-0002933,SU-00183,ST-0023,2026-01-15T06:04:00Z,sms,341.9,messages,4.99,2026-01-15T06:04:00Z
usage_events-002934,EV-0002934,SU-00184,ST-0024,2026-01-15T06:11:00Z,voice,280.6,minutes,1.81,2026-01-15T06:11:00Z
usage_events-002935,EV-0002935,SU-00185,ST-0025,2026-01-15T06:18:00Z,data,282.6,mb,0.45,2026-01-15T06:18:00Z
usage_events-002936,EV-0002936,SU-00186,ST-0026,2026-01-15T06:25:00Z,sms,378.6,messages,3.54,2026-01-15T06:25:00Z
usage_events-002937,EV-0002937,SU-00187,ST-0027,2026-01-15T06:32:00Z,voice,84.8,minutes,4.72,2026-01-15T06:32:00Z
usage_events-002938,EV-0002938,SU-00188,ST-0028,2026-01-15T06:39:00Z,data,425.8,mb,1.94,2026-01-15T06:39:00Z
usage_events-002939,EV-0002939,SU-00189,ST-0029,2026-01-15T06:46:00Z,sms,207.1,messages,2.67,2026-01-15T06:46:00Z
usage_events-002940,EV-0002940,SU-00190,ST-0030,2026-01-15T06:53:00Z,sms,427.1,messages,3.59,2026-01-15T06:53:00Z
usage_events-002941,EV-0002941,SU-00191,ST-0001,2026-01-15T07:00:00Z,data,458.6,mb,2.03,2026-01-15T07:00:00Z
usage_events-002942,EV-0002942,SU-00192,ST-0002,2026-01-15T07:07:00Z,sms,174.0,messages,3.31,2026-01-15T07:07:00Z
usage_events-002943,EV-0002943,SU-00193,ST-0003,2026-01-15T07:14:00Z,data,325.0,mb,0.70,2026-01-15T07:14:00Z
usage_events-002944,EV-0002944,SU-00194,ST-0004,2026-01-15T07:21:00Z,sms,408.5,messages,0.83,2026-01-15T07:21:00Z
usage_events-002945,EV-0002945,SU-00195,ST-0005,2026-01-15T07:28:00Z,sms,21.3,messages,1.67,2026-01-15T07:28:00Z
usage_events-002946,EV-0002946,SU-00196,ST-0006,2026-01-15T07:35:00Z,data,468.6,mb,3.61,2026-01-15T07:35:00Z
usage_events-002947,EV-0002947,SU-00197,ST-0007,2026-01-15T07:42:00Z,sms,42.3,messages,2.58,2026-01-15T07:42:00Z
usage_events-002948,EV-0002948,SU-00198,ST-0008,2026-01-15T07:49:00Z,sms,448.4,messages,3.27,2026-01-15T07:49:00Z
usage_events-002949,EV-0002949,SU-00199,ST-0009,2026-01-15T07:56:00Z,sms,298.9,messages,0.72,2026-01-15T07:56:00Z
usage_events-002950,EV-0002950,SU-00200,ST-0010,2026-01-15T08:03:00Z,sms,487.3,messages,0.38,2026-01-15T08:03:00Z
usage_events-002951,EV-0002951,SU-00201,ST-0011,2026-01-15T08:10:00Z,voice,165.0,minutes,3.58,2026-01-15T08:10:00Z
usage_events-002952,EV-0002952,SU-00202,ST-0012,2026-01-15T08:17:00Z,voice,413.9,minutes,4.00,2026-01-15T08:17:00Z
usage_events-002953,EV-0002953,SU-00203,ST-0013,2026-01-15T08:24:00Z,data,323.1,mb,2.11,2026-01-15T08:24:00Z
usage_events-002954,EV-0002954,SU-00204,ST-0014,2026-01-15T08:31:00Z,data,98.0,mb,3.39,2026-01-15T08:31:00Z
usage_events-002955,EV-0002955,SU-00205,ST-0015,2026-01-15T08:38:00Z,voice,239.9,minutes,4.44,2026-01-15T08:38:00Z
usage_events-002956,EV-0002956,SU-00206,ST-0016,2026-01-15T08:45:00Z,voice,341.1,minutes,3.78,2026-01-15T08:45:00Z
usage_events-002957,EV-0002957,SU-00207,ST-0017,2026-01-15T08:52:00Z,sms,230.3,messages,1.70,2026-01-15T08:52:00Z
usage_events-002958,EV-0002958,SU-00208,ST-0018,2026-01-15T08:59:00Z,data,411.9,mb,3.03,2026-01-15T08:59:00Z
usage_events-002959,EV-0002959,SU-00209,ST-0019,2026-01-15T09:06:00Z,sms,88.4,messages,4.99,2026-01-15T09:06:00Z
usage_events-002960,EV-0002960,SU-00210,ST-0020,2026-01-15T09:13:00Z,data,388.1,mb,1.43,2026-01-15T09:13:00Z
usage_events-002961,EV-0002961,SU-00211,ST-0021,2026-01-15T09:20:00Z,data,499.5,mb,1.21,2026-01-15T09:20:00Z
usage_events-002962,EV-0002962,SU-00212,ST-0022,2026-01-15T09:27:00Z,data,165.7,mb,1.03,2026-01-15T09:27:00Z
usage_events-002963,EV-0002963,SU-00213,ST-0023,2026-01-15T09:34:00Z,sms,92.0,messages,1.11,2026-01-15T09:34:00Z
usage_events-002964,EV-0002964,SU-00214,ST-0024,2026-01-15T09:41:00Z,data,318.0,mb,0.22,2026-01-15T09:41:00Z
usage_events-002965,EV-0002965,SU-00215,ST-0025,2026-01-15T09:48:00Z,voice,33.7,minutes,0.68,2026-01-15T09:48:00Z
usage_events-002966,EV-0002966,SU-00216,ST-0026,2026-01-15T09:55:00Z,data,388.5,mb,0.15,2026-01-15T09:55:00Z
usage_events-002967,EV-0002967,SU-00217,ST-0027,2026-01-15T10:02:00Z,voice,102.5,minutes,0.03,2026-01-15T10:02:00Z
usage_events-002968,EV-0002968,SU-00218,ST-0028,2026-01-15T10:09:00Z,data,286.4,mb,2.97,2026-01-15T10:09:00Z
usage_events-002969,EV-0002969,SU-00219,ST-0029,2026-01-15T10:16:00Z,sms,147.4,messages,2.10,2026-01-15T10:16:00Z
usage_events-002970,EV-0002970,SU-00220,ST-0030,2026-01-15T10:23:00Z,sms,261.7,messages,1.00,2026-01-15T10:23:00Z
usage_events-002971,EV-0002971,SU-00221,ST-0001,2026-01-15T10:30:00Z,data,352.3,mb,4.39,2026-01-15T10:30:00Z
usage_events-002972,EV-0002972,SU-00222,ST-0002,2026-01-15T10:37:00Z,data,85.3,mb,4.06,2026-01-15T10:37:00Z
usage_events-002973,EV-0002973,SU-00223,ST-0003,2026-01-15T10:44:00Z,voice,115.1,minutes,1.94,2026-01-15T10:44:00Z
usage_events-002974,EV-0002974,SU-00224,ST-0004,2026-01-15T10:51:00Z,data,4.2,mb,3.66,2026-01-15T10:51:00Z
usage_events-002975,EV-0002975,SU-00225,ST-0005,2026-01-15T10:58:00Z,data,413.6,mb,3.08,2026-01-15T10:58:00Z
usage_events-002976,EV-0002976,SU-00226,ST-0006,2026-01-15T11:05:00Z,voice,351.0,minutes,1.73,2026-01-15T11:05:00Z
usage_events-002977,EV-0002977,SU-00227,ST-0007,2026-01-15T11:12:00Z,data,156.7,mb,3.65,2026-01-15T11:12:00Z
usage_events-002978,EV-0002978,SU-00228,ST-0008,2026-01-15T11:19:00Z,sms,437.9,messages,0.06,2026-01-15T11:19:00Z
usage_events-002979,EV-0002979,SU-00229,ST-0009,2026-01-15T11:26:00Z,sms,480.4,messages,3.77,2026-01-15T11:26:00Z
usage_events-002980,EV-0002980,SU-00230,ST-0010,2026-01-15T11:33:00Z,voice,331.1,minutes,4.07,2026-01-15T11:33:00Z
usage_events-002981,EV-0002981,SU-00231,ST-0011,2026-01-15T11:40:00Z,data,307.1,mb,3.99,2026-01-15T11:40:00Z
usage_events-002982,EV-0002982,SU-00232,ST-0012,2026-01-15T11:47:00Z,voice,475.8,minutes,3.16,2026-01-15T11:47:00Z
usage_events-002983,EV-0002983,SU-00233,ST-0013,2026-01-15T11:54:00Z,data,145.0,mb,4.56,2026-01-15T11:54:00Z
usage_events-002984,EV-0002984,SU-00234,ST-0014,2026-01-15T12:01:00Z,voice,274.2,minutes,1.12,2026-01-15T12:01:00Z
usage_events-002985,EV-0002985,SU-00235,ST-0015,2026-01-15T12:08:00Z,voice,353.1,minutes,2.72,2026-01-15T12:08:00Z
usage_events-002986,EV-0002986,SU-00236,ST-0016,2026-01-15T12:15:00Z,data,319.7,mb,4.99,2026-01-15T12:15:00Z
usage_events-002987,EV-0002987,SU-00237,ST-0017,2026-01-15T12:22:00Z,data,302.7,mb,4.22,2026-01-15T12:22:00Z
usage_events-002988,EV-0002988,SU-00238,ST-0018,2026-01-15T12:29:00Z,voice,419.5,minutes,0.96,2026-01-15T12:29:00Z
usage_events-002989,EV-0002989,SU-00239,ST-0019,2026-01-15T12:36:00Z,voice,312.2,minutes,1.31,2026-01-15T12:36:00Z
usage_events-002990,EV-0002990,SU-00240,ST-0020,2026-01-15T12:43:00Z,data,1.4,mb,1.78,2026-01-15T12:43:00Z
usage_events-002991,EV-0002991,SU-00241,ST-0021,2026-01-15T12:50:00Z,data,9.0,mb,4.03,2026-01-15T12:50:00Z
usage_events-002992,EV-0002992,SU-00242,ST-0022,2026-01-15T12:57:00Z,voice,246.7,minutes,2.54,2026-01-15T12:57:00Z
usage_events-002993,EV-0002993,SU-00243,ST-0023,2026-01-15T13:04:00Z,sms,222.4,messages,0.55,2026-01-15T13:04:00Z
usage_events-002994,EV-0002994,SU-00244,ST-0024,2026-01-15T13:11:00Z,voice,312.3,minutes,2.28,2026-01-15T13:11:00Z
usage_events-002995,EV-0002995,SU-00245,ST-0025,2026-01-15T13:18:00Z,data,23.7,mb,0.22,2026-01-15T13:18:00Z
usage_events-002996,EV-0002996,SU-00246,ST-0026,2026-01-15T13:25:00Z,voice,229.1,minutes,0.11,2026-01-15T13:25:00Z
usage_events-002997,EV-0002997,SU-00247,ST-0027,2026-01-15T13:32:00Z,sms,131.0,messages,3.72,2026-01-15T13:32:00Z
usage_events-002998,EV-0002998,SU-00248,ST-0028,2026-01-15T13:39:00Z,data,37.5,mb,4.34,2026-01-15T13:39:00Z
usage_events-002999,EV-0002999,SU-00249,ST-0029,2026-01-15T13:46:00Z,data,119.7,mb,1.90,2026-01-15T13:46:00Z
usage_events-003000,EV-0003000,SU-00250,ST-0030,2026-01-15T13:53:00Z,sms,247.9,messages,1.29,2026-01-15T13:53:00Z
usage_events-003001,EV-0003001,SU-00001,ST-0001,2026-01-15T14:00:00Z,data,116.3,mb,3.47,2026-01-15T14:00:00Z
usage_events-003002,EV-0003002,SU-00002,ST-0002,2026-01-15T14:07:00Z,voice,177.3,minutes,2.75,2026-01-15T14:07:00Z
usage_events-003003,EV-0003003,SU-00003,ST-0003,2026-01-15T14:14:00Z,data,113.9,mb,0.61,2026-01-15T14:14:00Z
usage_events-003004,EV-0003004,SU-00004,ST-0004,2026-01-15T14:21:00Z,sms,78.9,messages,4.03,2026-01-15T14:21:00Z
usage_events-003005,EV-0003005,SU-00005,ST-0005,2026-01-15T14:28:00Z,data,497.7,mb,0.25,2026-01-15T14:28:00Z
usage_events-003006,EV-0003006,SU-00006,ST-0006,2026-01-15T14:35:00Z,data,35.9,mb,3.63,2026-01-15T14:35:00Z
usage_events-003007,EV-0003007,SU-00007,ST-0007,2026-01-15T14:42:00Z,sms,118.0,messages,4.80,2026-01-15T14:42:00Z
usage_events-003008,EV-0003008,SU-00008,ST-0008,2026-01-15T14:49:00Z,voice,107.4,minutes,4.36,2026-01-15T14:49:00Z
usage_events-003009,EV-0003009,SU-00009,ST-0009,2026-01-15T14:56:00Z,voice,22.1,minutes,1.90,2026-01-15T14:56:00Z
usage_events-003010,EV-0003010,SU-00010,ST-0010,2026-01-15T15:03:00Z,voice,15.6,minutes,3.55,2026-01-15T15:03:00Z
usage_events-003011,EV-0003011,SU-00011,ST-0011,2026-01-15T15:10:00Z,voice,60.4,minutes,4.79,2026-01-15T15:10:00Z
usage_events-003012,EV-0003012,SU-00012,ST-0012,2026-01-15T15:17:00Z,sms,191.4,messages,2.37,2026-01-15T15:17:00Z
usage_events-003013,EV-0003013,SU-00013,ST-0013,2026-01-15T15:24:00Z,sms,287.0,messages,4.23,2026-01-15T15:24:00Z
usage_events-003014,EV-0003014,SU-00014,ST-0014,2026-01-15T15:31:00Z,sms,334.9,messages,2.49,2026-01-15T15:31:00Z
