source_row_id,transaction_id,account_id,event_time,transaction_type,channel,merchant_category,currency,amount,status,updated_at
transactions-002497,TX-0002497,AC-00257,2026-01-20T01:36:00Z,debit,card,grocery,USD,76.50,posted,2026-01-20T01:36:00Z
transactions-002498,TX-0002498,AC-00258,2026-01-20T01:47:00Z,credit,mobile,grocery,USD,42.00,posted,2026-01-20T01:47:00Z
transactions-002499,TX-0002499,AC-00259,2026-01-20T01:58:00Z,debit,card,utilities,USD,155.25,posted,2026-01-20T01:58:00Z
transactions-002500,TX-0002500,AC-00260,2026-01-20T02:09:00Z,refund,branch,grocery,USD,195.75,posted,2026-01-20T02:09:00Z
transactions-002501,TX-0002501,AC-00261,2026-01-20T02:20:00Z,debit,branch,utilities,USD,70.75,posted,2026-01-20T02:20:00Z
transactions-002502,TX-0002502,AC-00262,2026-01-20T02:31:00Z,credit,atm,utilities,USD,54.00,posted,2026-01-20T02:31:00Z
transactions-002503,TX-0002503,AC-00263,2026-01-20T02:42:00Z,refund,branch,services,USD,25.00,posted,2026-01-20T02:42:00Z
transactions-002504,TX-0002504,AC-00264,2026-01-20T02:53:00Z,debit,mobile,services,USD,256.50,posted,2026-01-20T02:53:00Z
transactions-002505,TX-0002505,AC-00265,2026-01-20T03:04:00Z,refund,mobile,utilities,USD,219.00,posted,2026-01-20T03:04:00Z
transactions-002506,TX-0002506,AC-00266,2026-01-20T03:15:00Z,credit,mobile,grocery,USD,270.00,posted,2026-01-20T03:15:00Z
transactions-002507,TX-0002507,AC-00267,2026-01-20T03:26:00Z,credit,branch,travel,USD,30.25,posted,2026-01-20T03:26:00Z
transactions-002508,TX-0002508,AC-00268,2026-01-20T03:37:00Z,refund,branch,services,USD,261.00,posted,2026-01-20T03:37:00Z
transactions-002509,TX-0002509,AC-00269,2026-01-20T03:48:00Z,credit,card,travel,USD,241.25,posted,2026-01-20T03:48:00Z
transactions-002510,TX-0002510,AC-00270,2026-01-20T03:59:00Z,refund,mobile,grocery,USD,204.25,posted,2026-01-20T03:59:00Z
transactions-002511,TX-0002511,AC-00271,2026-01-20T04:10:00Z,refund,atm,grocery,USD,230.50,posted,2026-01-20T04:10:00Z
transactions-002512,TX-0002512,AC-00272,2026-01-20T04:21:00Z,refund,mobile,grocery,USD,155.00,posted,2026-01-20T04:21:00Z
transactions-002513,TX-0002513,AC-00273,2026-01-20T04:32:00Z,credit,atm,utilities,USD,96.25,posted,2026-01-20T04:32:00Z
transactions-002514,TX-0002514,AC-00274,2026-01-20T04:43:00Z,credit,atm,travel,USD,11.50,posted,2026-01-20T04:43:00Z
transactions-002515,TX-0002515,AC-00275,2026-01-20T04:54:00Z,debit,mobile,grocery,USD,246.25,posted,2026-01-20T04:54:00Z
transactions-002516,TX-0002516,AC-00276,2026-01-20T05:05:00Z,refund,card,services,USD,223.25,posted,2026-01-20T05:05:00Z
transactions-002517,TX-0002517,AC-00277,2026-01-20T05:16:00Z,credit,card,travel,USD,26.50,posted,2026-01-20T05:16:00Z
transactions-002518,TX-0002518,AC-00278,2026-01-20T05:27:00Z,debit,atm,travel,USD,253.25,posted,2026-01-20T05:27:00Z
transactions-002519,TX-0002519,AC-00279,2026-01-20T05:38:00Z,refund,branch,travel,USD,120.50,posted,2026-01-20T05:38:00Z
transactions-002520,TX-0002520,AC-00280,2026-01-20T05:49:00Z,refund,card,services,USD,54.00,posted,2026-01-20T05:49:00Z
transactions-002521,TX-0002521,AC-00281,2026-01-20T06:00:00Z,credit,atm,grocery,USD,145.75,posted,2026-01-20T06:00:00Z
transactions-002522,TX-0002522,AC-00282,2026-01-20T06:11:00Z,debit,mobile,travel,USD,143.25,posted,2026-01-20T06:11:00Z
transactions-002523,TX-0002523,AC-00283,2026-01-20T06:22:00Z,refund,branch,travel,USD,242.50,posted,2026-01-20T06:22:00Z
transactions-002524,TX-0002524,AC-00284,2026-01-20T06:33:00Z,refund,branch,grocery,USD,75.50,posted,2026-01-20T06:33:00Z
transactions-002525,TX-0002525,AC-00285,2026-01-20T06:44:00Z,refund,branch,utilities,USD,30.50,posted,2026-01-20T06:44:00Z
transactions-002526,TX-0002526,AC-00286,2026-01-20T06:55:00Z,debit,card,travel,USD,196.75,posted,2026-01-20T06:55:00Z
transactions-002527,TX-0002527,AC-00287,2026-01-20T07:06:00Z,debit,branch,grocery,USD,97.00,posted,2026-01-20T07:06:00Z
transactions-002528,TX-0002528,AC-00288,2026-01-20T07:17:00Z,refund,mobile,utilities,USD,81.50,posted,2026-01-20T07:17:00Z
transactions-002529,TX-0002529,AC-00289,2026-01-20T07:28:00Z,refund,mobile,travel,USD,159.50,posted,2026-01-20T07:28:00Z
transactions-002530,TX-0002530,AC-00290,2026-01-20T07:39:00Z,credit,branch,travel,USD,232.50,posted,2026-01-20T07:39:00Z
transactions-002531,TX-0002531,AC-00291,2026-01-20T07:50:00Z,refund,branch,utilities,USD,255.00,posted,2026-01-20T07:50:00Z
transactions-002532,TX-0002532,AC-00292,2026-01-20T08:01:00Z,debit,card,utilities,USD,173.50,posted,2026-01-20T08:01:00Z
transactions-002533,TX-0002533,AC-00293,2026-01-20T08:12:00Z,credit,mobile,utilities,USD,74.50,posted,2026-01-20T08:12:00Z
transactions-002534,TX-0002534,AC-00294,2026-01-20T08:23:00Z,refund,branch,utilities,USD,8.25,posted,2026-01-20T08:23:00Z
transactions-002535,TX-0002535,AC-00295,2026-01-20T08:34:00Z,credit,card,services,USD,141.25,posted,2026-01-20T08:34:00Z
transactions-002536,TX-0002536,AC-00296,2026-01-20T08:45:00Z,refund,branch,travel,USD,159.75,posted,2026-01-20T08:45:00Z
transactions-002537,TX-0002537,AC-00297,2026-01-20T08:56:00Z,credit,card,services,USD,94.75,posted,2026-01-20T08:56:00Z
transactions-002538,TX-0002538,AC-00298,2026-01-20T09:07:00Z,debit,mobile,grocery,USD,102.25,posted,2026-01-20T09:07:00Z
transactions-002539,TX-0002539,AC-00299,2026-01-20T09:18:00Z,credit,branch,services,USD,296.00,posted,2026-01-20T09:18:00Z
transactions-002540,TX-0002540,AC-00300,2026-01-20T09:29:00Z,credit,branch,grocery,USD,282.75,posted,2026-01-20T09:29:00Z
transactions-002541,TX-0002541,AC-00301,2026-01-20T09:40:00Z,debit,branch,travel,USD,265.75,posted,2026-01-20T09:40:00Z
transactions-002542,TX-0002542,AC-00302,2026-01-20T09:51:00Z,debit,mobile,travel,USD,242.00,posted,2026-01-20T09:51:00Z
transactions-002543,TX-0002543,AC-00303,2026-01-20T10:02:00Z,debit,atm,travel,USD,147.00,posted,2026-01-20T10:02:00Z
transactions-002544,TX-0002544,AC-00304,2026-01-20T10:13:00Z,debit,card,grocery,USD,94.50,posted,2026-01-20T10:13:00Z
transactions-002545,TX-0002545,AC-00305,2026-01-20T10:24:00Z,debit,mobile,travel,USD,202.50,posted,2026-01-20T10:24:00Z
transactions-002546,TX-0002546,AC-00306,2026-01-20T10:35:00Z,credit,card,services,USD,220.50,posted,2026-01-20T10:35:00Z
transactions-002547,TX-0002547,AC-00307,2026-01-20T10:46:00Z,refund,branch,services,USD,99.00,posted,2026-01-20T10:46:00Z
transactions-002548,TX-0002548,AC-00308,2026-01-20T10:57:00Z,credit,card,services,USD,298.25,posted,2026-01-20T10:57:00Z
transactions-002549,TX-0002549,AC-00309,2026-01-20T11:08:00Z,refund,mobile,utilities,USD,33.25,posted,2026-01-20T11:08:00Z
transactions-002550,TX-0002550,AC-00310,2026-01-20T11:19:00Z,refund,mobile,travel,USD,176.25,posted,2026-01-20T11:19:00Z
transactions-002551,TX-0002551,AC-00311,2026-01-20T11:30:00Z,credit,mobile,utilities,USD,133.50,posted,2026-01-20T11:30:00Z
transactions-002552,TX-0002552,AC-00312,2026-01-20T11:41:00Z,refund,mobile,services,USD,259.50,posted,2026-01-20T11:41:00Z
transactions-002553,TX-0002553,AC-00313,2026-01-20T11:52:00Z,debit,branch,grocery,USD,50.25,posted,2026-01-20T11:52:00Z
transactions-002554,TX-0002554,AC-00314,2026-01-20T12:03:00Z,refund,mobile,travel,USD,113.50,posted,2026-01-20T12:03:00Z
transactions-002555,TX-0002555,AC-00315,2026-01-20T12:14:00Z,credit,atm,utilities,USD,11.50,posted,2026-01-20T12:14:00Z
transactions-002556,TX-0002556,AC-00316,2026-01-20T12:25:00Z,refund,atm,utilities,USD,117.75,posted,2026-01-20T12:25:00Z
transactions-002557,TX-0002557,AC-00317,2026-01-20T12:36:00Z,debit,mobile,services,USD,121.75,posted,2026-01-20T12:36:00Z
transactions-002558,TX-0002558,AC-00318,2026-01-20T12:47:00Z,refund,card,utilities,USD,104.50,posted,2026-01-20T12:47:00Z
transactions-002559,TX-0002559,AC-00319,2026-01-20T12:58:00Z,refund,mobile,services,USD,167.75,posted,2026-01-20T12:58:00Z
transactions-002560,TX-0002560,AC-00320,2026-01-20T13:09:00Z,credit,branch,travel,USD,273.50,posted,2026-01-20T13:09:00Z
transactions-002561,TX-0002561,AC-00001,2026-01-20T13:20:00Z,credit,branch,services,USD,122.50,posted,2026-01-20T13:20:00Z
transactions-002562,TX-0002562,AC-00002,2026-01-20T13:31:00Z,refund,branch,services,USD,130.25,posted,2026-01-20T13:31:00Z
transactions-002563,TX-0002563,AC-00003,2026-01-20T13:42:00Z,debit,branch,utilities,USD,147.00,posted,2026-01-20T13:42:00Z
transactions-002564,TX-0002564,AC-00004,2026-01-20T13:53:00Z,debit,card,travel,USD,95.75,posted,2026-01-20T13:53:00Z
transactions-002565,TX-0002565,AC-00005,2026-01-20T14:04:00Z,debit,card,services,USD,233.75,posted,2026-01-20T14:04:00Z
transactions-002566,TX-0002566,AC-00006,2026-01-20T14:15:00Z,credit,mobile,services,USD,63.25,posted,2026-01-20T14:15:00Z
transactions-002567,TX-0002567,AC-00007,2026-01-20T14:26:00Z,debit,card,travel,USD,275.75,posted,2026-01-20T14:26:00Z
transactions-002568,TX-0002568,AC-00008,2026-01-20T14:37:00Z,credit,atm,utilities,USD,154.25,posted,2026-01-20T14:37:00Z
transactions-002569,TX-0002569,AC-00009,2026-01-20T14:48:00Z,credit,atm,grocery,USD,59.50,posted,2026-01-20T14:48:00Z
transactions-002570,TX-0002570,AC-00010,2026-01-20T14:59:00Z,credit,card,travel,USD,139.50,posted,2026-01-20T14:59:00Z
transactions-002571,TX-0002571,AC-00011,2026-01-20T15:10:00Z,debit,branch,grocery,USD,209.25,posted,2026-01-20T15:10:00Z
transactions-002572,TX-0002572,AC-00012,2026-01-20T15:21:00Z,credit,mobile,services,USD,95.50,posted,2026-01-20T15:21:00Z
transactions-002573,TX-0002573,AC-00013,2026-01-20T15:32:00Z,refund,atm,utilities,USD,215.50,posted,2026-01-20T15:32:00Z
transactions-002574,TX-0002574,AC-00014,2026-01-20T15:43:00Z,refund,mobile,travel,USD,97.25,posted,2026-01-20T15:43:00Z
transactions-002575,TX-0002575,AC-00015,2026-01-20T15:54:00Z,credit,card,utilities,USD,224.75,posted,2026-01-20T15:54:00Z
transactions-002576,TX-0002576,AC-00016,2026-01-20T16:05:00Z,refund,atm,services,USD,230.00,posted,2026-01-20T16:05:00Z
transactions-002577,TX-0002577,AC-00017,2026-01-20T16:16:00Z,debit,mobile,grocery,USD,221.50,posted,2026-01-20T16:16:00Z
transactions-002578,TX-0002578,AC-00018,2026-01-20T16:27:00Z,refund,branch,grocery,USD,18.25,posted,2026-01-20T16:27:00Z
transactions-002579,TX-0002579,AC-00019,2026-01-20T16:38:00Z,refund,atm,services,USD,245.25,posted,2026-01-20T16:38:00Z
transactions-002580,TX-0002580,AC-00020,2026-01-20T16:49:00Z,debit,branch,travel,USD,219.00,posted,2026-01-20T16:49:00Z
transactions-002581,TX-0002581,AC-00021,2026-01-20T17:00:00Z,debit,mobile,utilities,USD,244.00,posted,2026-01-20T17:00:00Z
transactions-002582,TX-0002582,AC-00022,2026-01-20T17:11:00Z,credit,card,utilities,USD,187.00,posted,2026-01-20T17:11:00Z
transactions-002583,TX-0002583,AC-00023,2026-01-20T17:22:00Z,refund,atm,grocery,USD,255.25,posted,2026-01-20T17:22:00Z
transactions-002584,TX-0002584,AC-00024,2026-01-20T17:33:00Z,refund,mobile,grocery,USD,263.50,posted,2026-01-20T17:33:00Z
transactions-002585,TX-0002585,AC-00025,2026-01-20T17:44:00Z,debit,branch,utilities,USD,196.75,posted,2026-01-20T17:44:00Z
transactions-002586,TX-0002586,AC-00026,2026-01-20T17:55:00Z,credit,mobile,grocery,USD,179.50,posted,2026-01-20T17:55:00Z
transactions-002587,TX-0002587,AC-00027,2026-01-20T18:06:00Z,refund,card,utilities,USD,98.25,posted,2026-01-20T18:06:00Z
transactions-002588,TX-0002588,AC-00028,2026-01-20T18:17:00Z,refund,card,grocery,USD,213.50,posted,2026-01-20T18:17:00Z
transactions-002589,TX-0002589,AC-00029,2026-01-20T18:28:00Z,refund,atm,services,USD,244.00,posted,2026-01-20T18:28:00Z
transactions-002590,TX-0002590,AC-00030,2026-01-20T18:39:00Z,debit,card,grocery,USD,181.00,posted,2026-01-20T18:39:00Z
transactions-002591,TX-0002591,AC-00031,2026-01-20T18:50:00Z,refund,card,utilities,USD,162.50,posted,2026-01-20T18:50:00Z
transactions-002592,TX-0002592,AC-00032,2026-01-20T19:01:00Z,credit,branch,services,USD,19.25,posted,2026-01-20T19:01:00Z
transactions-002593,TX-0002593,AC-00033,2026-01-20T19:12:00Z,credit,card,travel,USD,181.00,posted,2026-01-20T19:12:00Z
transactions-002594,TX-0002594,AC-00034,2026-01-20T19:23:00Z,credit,mobile,services,USD,151.75,posted,2026-01-20T19:23:00Z
transactions-002595,TX-0002595,AC-00035,2026-01-20T19:34:00Z,debit,card,services,USD,18.75,posted,2026-01-20T19:34:00Z
transactions-002596,TX-0002596,AC-00036,2026-01-20T19:45:00Z,credit,mobile,grocery,USD,154.00,posted,2026-01-20T19:45:00Z
transactions-002597,TX-0002597,AC-00037,2026-01-20T19:56:00Z,debit,branch,travel,USD,188.50,posted,2026-01-20T19:56:00Z
transactions-002598,TX-0002598,AC-00038,2026-01-20T20:07:00Z,refund,branch,grocery,USD,13.75,posted,2026-01-20T20:07:00Z
transactions-002599,TX-0002599,AC-00039,2026-01-20T20:18:00Z,debit,branch,travel,USD,7.50,posted,2026-01-20T20:18:00Z
transactions-002600,TX-0002600,AC-00040,2026-01-20T20:29:00Z,debit,mobile,travel,USD,62.25,posted,2026-01-20T20:29:00Z
transactions-002601,TX-0002601,AC-00041,2026-01-20T20:40:00Z,debit,branch,travel,USD,243.50,posted,2026-01-20T20:40:00Z
transactions-002602,TX-0002602,AC-00042,2026-01-20T20:51:00Z,credit,card,utilities,USD,233.25,posted,2026-01-20T20:51:00Z
transactions-002603,TX-0002603,AC-00043,2026-01-20T21:02:00Z,refund,branch,travel,USD,175.25,posted,2026-01-20T21:02:00Z
transactions-002604,TX-0002604,AC-00044,2026-01-20T21:13:00Z,credit,mobile,services,USD,160.25,posted,2026-01-20T21:13:00Z
transactions-002605,TX-0002605,AC-00045,2026-01-20T21:24:00Z,credit,mobile,travel,USD,231.25,posted,2026-01-20T21:24:00Z
transactions-002606,TX-0002606,AC-00046,2026-01-20T21:35:00Z,debit,atm,grocery,USD,182.25,posted,2026-01-20T21:35:00Z
transactions-002607,TX-0002607,AC-00047,2026-01-20T21:46:00Z,debit,atm,grocery,USD,89.75,posted,2026-01-20T21:46:00Z
transactions-002608,TX-0002608,AC-00048,2026-01-20T21:57:00Z,refund,branch,services,USD,163.25,posted,2026-01-20T21:57:00Z
transactions-002609,TX-0002609,AC-00049,2026-01-20T22:08:00Z,refund,card,grocery,USD,245.00,posted,2026-01-20T22:08:00Z
transactions-002610,TX-0002610,AC-00050,2026-01-20T22:19:00Z,refund,branch,utilities,USD,297.50,posted,2026-01-20T22:19:00Z
transactions-002611,TX-0002611,AC-00051,2026-01-20T22:30:00Z,refund,branch,services,USD,247.25,posted,2026-01-20T22:30:00Z
transactions-002612,TX-0002612,AC-00052,2026-01-20T22:41:00Z,refund,card,grocery,USD,46.75,posted,2026-01-20T22:41:00Z
transactions-002613,TX-0002613,AC-00053,2026-01-20T22:52:00Z,debit,branch,utilities,USD,212.50,posted,2026-01-20T22:52:00Z
transactions-002614,TX-0002614,AC-00054,2026-01-20T23:03:00Z,refund,atm,grocery,USD,127.75,posted,2026-01-20T23:03:00Z
transactions-002615,TX-0002615,AC-00055,2026-01-20T23:14:00Z,refund,mobile,utilities,USD,54.00,posted,2026-01-20T23:14:00Z
transactions-002616,TX-0002616,AC-00056,2026-01-20T23:25:00Z,credit,card,travel,USD,272.75,posted,2026-01-20T23:25:00Z
transactions-002617,TX-0002617,AC-00057,2026-01-20T23:36:00Z,refund,mobile,grocery,USD,173.75,posted,2026-01-20T23:36:00Z
transactions-002618,TX-0002618,AC-00058,2026-01-20T23:47:00Z,debit,atm,utilities,USD,229.75,posted,2026-01-20T23:47:00Z
transactions-002619,TX-0002619,AC-00059,2026-01-20T23:58:00Z,refund,mobile,grocery,USD,299.75,posted,2026-01-20T23:58:00Z
transactions-002620,TX-0002620,AC-00060,2026-01-21T00:09:00Z,refund,card,utilities,USD,222.25,posted,2026-01-21T00:09:00Z
transactions-002621,TX-0002621,AC-00061,2026-01-21T00:20:00Z,credit,card,utilities,USD,150.00,posted,2026-01-21T00:20:00Z
transactions-002622,TX-0002622,AC-00062,2026-01-21T00:31:00Z,refund,atm,travel,USD,163.75,posted,2026-01-21T00:31:00Z
transactions-002623,TX-0002623,AC-00063,2026-01-21T00:42:00Z,credit,branch,travel,USD,25.00,posted,2026-01-21T00:42:00Z
transactions-002624,TX-0002624,AC-00064,2026-01-21T00:53:00Z,refund,card,travel,USD,97.75,posted,2026-01-21T00:53:00Z
transactions-002625,TX-0002625,AC-00065,2026-01-21T01:04:00Z,refund,branch,services,USD,100.25,posted,2026-01-21T01:04:00Z
transactions-002626,TX-0002626,AC-00066,2026-01-21T01:15:00Z,refund,branch,travel,USD,284.75,posted,2026-01-21T01:15:00Z
transactions-002627,TX-0002627,AC-00067,2026-01-21T01:26:00Z,credit,atm,travel,USD,226.50,posted,2026-01-21T01:26:00Z
transactions-002628,TX-0002628,AC-00068,2026-01-21T01:37:00Z,debit,card,services,USD,121.50,posted,2026-01-21T01:37:00Z
transactions-002629,TX-0002629,AC-00069,2026-01-21T01:48:00Z,credit,card,travel,USD,115.50,posted,2026-01-21T01:48:00Z
transactions-002630,TX-0002630,AC-00070,2026-01-21T01:59:00Z,debit,mobile,services,USD,108.50,posted,2026-01-21T01:59:00Z
transactions-002631,TX-0002631,AC-00071,2026-01-21T02:10:00Z,refund,mobile,grocery,USD,213.50,posted,2026-01-21T02:10:00Z
transactions-002632,TX-0002632,AC-00072,2026-01-21T02:21:00Z,refund,card,travel,USD,69.50,posted,2026-01-21T02:21:00Z
transactions-002633,TX-0002633,AC-00073,2026-01-21T02:32:00Z,debit,mobile,utilities,USD,156.00,posted,2026-01-21T02:32:00Z
transactions-002634,TX-0002634,AC-00074,2026-01-21T02:43:00Z,refund,branch,utilities,USD,135.50,posted,2026-01-21T02:43:00Z
transactions-002635,TX-0002635,AC-00075,2026-01-21T02:54:00Z,credit,atm,travel,USD,50.00,posted,2026-01-21T02:54:00Z
transactions-002636,TX-0002636,AC-00076,2026-01-21T03:05:00Z,refund,atm,services,USD,155.00,posted,2026-01-21T03:05:00Z
transactions-002637,TX-0002637,AC-00077,2026-01-21T03:16:00Z,debit,atm,travel,USD,247.50,posted,2026-01-21T03:16:00Z
transactions-002638,TX-0002638,AC-00078,2026-01-21T03:27:00Z,debit,atm,utilities,USD,146.50,posted,2026-01-21T03:27:00Z
transactions-002639,TX-0002639,AC-00079,2026-01-21T03:38:00Z,refund,mobile,services,USD,207.00,posted,2026-01-21T03:38:00Z
transactions-002640,TX-0002640,AC-00080,2026-01-21T03:49:00Z,credit,card,services,USD,114.25,posted,2026-01-21T03:49:00Z
transactions-002641,TX-0002641,AC-00081,2026-01-21T04:00:00Z,debit,atm,services,USD,233.75,posted,2026-01-21T04:00:00Z
transactions-002642,TX-0002642,AC-00082,2026-01-21T04:11:00Z,debit,card,travel,USD,293.25,posted,2026-01-21T04:11:00Z
transactions-002643,TX-0002643,AC-00083,2026-01-21T04:22:00Z,debit,atm,grocery,USD,257.25,posted,2026-01-21T04:22:00Z
transactions-002644,TX-0002644,AC-00084,2026-01-21T04:33:00Z,credit,branch,utilities,USD,196.50,posted,2026-01-21T04:33:00Z
transactions-002645,TX-0002645,AC-00085,2026-01-21T04:44:00Z,refund,mobile,utilities,USD,88.00,posted,2026-01-21T04:44:00Z
transactions-002646,TX-0002646,AC-00086,2026-01-21T04:55:00Z,debit,card,services,USD,105.25,posted,2026-01-21T04:55:00Z
transactions-002647,TX-0002647,AC-00087,2026-01-21T05:06:00Z,credit,card,travel,USD,58.75,posted,2026-01-21T05:06:00Z
transactions-002648,TX-0002648,AC-00088,2026-01-21T05:17:00Z,debit,branch,services,USD,1.50,posted,2026-01-21T05:17:00Z
transactions-002649,TX-0002649,AC-00089,2026-01-21T05:28:00Z,credit,atm,utilities,USD,185.75,posted,2026-01-21T05:28:00Z
transactions-002650,TX-0002650,AC-00090,2026-01-21T05:39:00Z,refund,card,services,USD,103.00,posted,2026-01-21T05:39:00Z
transactions-002651,TX-0002651,AC-00091,2026-01-21T05:50:00Z,credit,branch,utilities,USD,270.75,posted,2026-01-21T05:50:00Z
transactions-002652,TX-0002652,AC-00092,2026-01-21T06:01:00Z,refund,card,travel,USD,100.25,posted,2026-01-21T06:01:00Z
transactions-002653,TX-0002653,AC-00093,2026-01-21T06:12:00Z,debit,card,utilities,USD,42.50,posted,2026-01-21T06:12:00Z
transactions-002654,TX-0002654,AC-00094,2026-01-21T06:23:00Z,refund,mobile,utilities,USD,250.25,posted,2026-01-21T06:23:00Z
transactions-002655,TX-0002655,AC-00095,2026-01-21T06:34:00Z,credit,branch,travel,USD,126.25,posted,2026-01-21T06:34:00Z
transactions-002656,TX-0002656,AC-00096,2026-01-21T06:45:00Z,refund,mobile,services,USD,31.75,posted,2026-01-21T06:45:00Z
transactions-002657,TX-0002657,AC-00097,2026-01-21T06:56:00Z,credit,mobile,utilities,USD,187.75,posted,2026-01-21T06:56:00Z
transactions-002658,TX-0002658,AC-00098,2026-01-21T07:07:00Z,refund,mobile,utilities,USD,74.75,posted,2026-01-21T07:07:00Z
transactions-002659,TX-0002659,AC-00099,2026-01-21T07:18:00Z,debit,card,grocery,USD,282.50,posted,2026-01-21T07:18:00Z
transactions-002660,TX-0002660,AC-00100,2026-01-21T07:29:00Z,credit,card,travel,USD,32.00,posted,2026-01-21T07:29:00Z
transactions-002661,TX-0002661,AC-00101,2026-01-21T07:40:00Z,debit,mobile,grocery,USD,114.75,posted,2026-01-21T07:40:00Z
transactions-002662,TX-0002662,AC-00102,2026-01-21T07:51:00Z,credit,card,travel,USD,111.50,posted,2026-01-21T07:51:00Z
transactions-002663,TX-0002663,AC-00103,2026-01-21T08:02:00Z,credit,branch,travel,USD,134.75,posted,2026-01-21T08:02:00Z
transactions-002664,TX-0002664,AC-00104,2026-01-21T08:13:00Z,credit,branch,utilities,USD,192.25,posted,2026-01-21T08:13:00Z
transactions-002665,TX-0002665,AC-00105,2026-01-21T08:24:00Z,refund,branch,services,USD,286.00,posted,2026-01-21T08:24:00Z
transactions-002666,TX-0002666,AC-00106,2026-01-21T08:35:00Z,debit,card,utilities,USD,186.75,posted,2026-01-21T08:35:00Z
transactions-002667,TX-0002667,AC-00107,2026-01-21T08:46:00Z,refund,card,services,USD,138.50,posted,2026-01-21T08:46:00Z
transactions-002668,TX-0002668,AC-00108,2026-01-21T08:57:00Z,refund,atm,travel,USD,64.00,posted,2026-01-21T08:57:00Z
