source_row_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,updated_at
order_items-001706,OR-000506,2,PR-00056,1,256.00,6.00,2026-01-16T09:25:00Z
order_items-001707,OR-000507,2,PR-00057,2,51.00,1.00,2026-01-16T09:38:00Z
order_items-001708,OR-000508,2,PR-00058,3,248.00,5.00,2026-01-16T09:51:00Z
order_items-001709,OR-000509,2,PR-00059,3,118.00,4.00,2026-01-16T10:04:00Z
order_items-001710,OR-000510,2,PR-00060,3,28.00,10.00,2026-01-16T10:17:00Z
order_items-001711,OR-000511,2,PR-00061,2,293.00,4.00,2026-01-16T10:30:00Z
order_items-001712,OR-000512,2,PR-00062,2,265.00,5.00,2026-01-16T10:43:00Z
order_items-001713,OR-000513,2,PR-00063,1,73.00,8.00,2026-01-16T10:56:00Z
order_items-001714,OR-000514,2,PR-00064,2,100.00,8.00,2026-01-16T11:09:00Z
order_items-001715,OR-000515,2,PR-00065,3,94.00,6.00,2026-01-16T11:22:00Z
order_items-001716,OR-000516,2,PR-00066,3,12.00,0.00,2026-01-16T11:35:00Z
order_items-001717,OR-000517,2,PR-00067,2,249.00,1.00,2026-01-16T11:48:00Z
order_items-001718,OR-000518,2,PR-00068,2,268.00,1.00,2026-01-16T12:01:00Z
order_items-001719,OR-000519,2,PR-00069,3,177.00,6.00,2026-01-16T12:14:00Z
order_items-001720,OR-000520,2,PR-00070,1,150.00,8.00,2026-01-16T12:27:00Z
order_items-001721,OR-000521,2,PR-00071,3,10.00,8.00,2026-01-16T12:40:00Z
order_items-001722,OR-000522,2,PR-00072,3,88.00,10.00,2026-01-16T12:53:00Z
order_items-001723,OR-000523,2,PR-00073,1,269.00,0.00,2026-01-16T13:06:00Z
order_items-001724,OR-000524,2,PR-00074,1,186.00,10.00,2026-01-16T13:19:00Z
order_items-001725,OR-000525,2,PR-00075,2,208.00,3.00,2026-01-16T13:32:00Z
order_items-001726,OR-000526,2,PR-00076,3,31.00,2.00,2026-01-16T13:45:00Z
order_items-001727,OR-000527,2,PR-00077,3,297.00,5.00,2026-01-16T13:58:00Z
order_items-001728,OR-000528,2,PR-00078,2,26.00,0.00,2026-01-16T14:11:00Z
order_items-001729,OR-000529,2,PR-00079,1,228.00,1.00,2026-01-16T14:24:00Z
order_items-001730,OR-000530,2,PR-00080,2,121.00,1.00,2026-01-16T14:37:00Z
order_items-001731,OR-000531,2,PR-00081,1,165.00,3.00,2026-01-16T14:50:00Z
order_items-001732,OR-000532,2,PR-00082,2,134.00,3.00,2026-01-16T15:03:00Z
order_items-001733,OR-000533,2,PR-00083,1,92.00,9.00,2026-01-16T15:16:00Z
order_items-001734,OR-000534,2,PR-00084,1,136.00,1.00,2026-01-16T15:29:00Z
order_items-001735,OR-000535,2,PR-00085,2,205.00,7.00,2026-01-16T15:42:00Z
order_items-001736,OR-000536,2,PR-00086,1,66.00,10.00,2026-01-16T15:55:00Z
order_items-001737,OR-000537,2,PR-00087,1,85.00,5.00,2026-01-16T16:08:00Z
order_items-001738,OR-000538,2,PR-00088,3,36.00,5.00,2026-01-16T16:21:00Z
order_items-001739,OR-000539,2,PR-00089,3,104.00,3.00,2026-01-16T16:34:00Z
order_items-001740,OR-000540,2,PR-00090,2,114.00,1.00,2026-01-16T16:47:00Z
order_items-001741,OR-000541,2,PR-00091,3,129.00,2.00,2026-01-16T17:00:00Z
order_items-001742,OR-000542,2,PR-00092,3,208.00,1.00,2026-01-16T17:13:00Z
order_items-001743,OR-000543,2,PR-00093,1,26.00,4.00,2026-01-16T17:26:00Z
order_items-001744,OR-000544,2,PR-00094,4,109.00,8.00,2026-01-16T17:39:00Z
order_items-001745,OR-000545,2,PR-00095,4,200.00,9.00,2026-01-16T17:52:00Z
order_items-001746,OR-000546,2,PR-00096,1,291.00,0.00,2026-01-16T18:05:00Z
order_items-001747,OR-000547,2,PR-00097,1,57.00,4.00,2026-01-16T18:18:00Z
order_items-001748,OR-000548,2,PR-00098,1,297.00,1.00,2026-01-16T18:31:00Z
order_items-001749,OR-000549,2,PR-00099,4,267.00,3.00,2026-01-16T18:44:00Z
order_items-001750,OR-000550,2,PR-00100,1,129.00,6.00,2026-01-16T18:57:00Z
order_items-001751,OR-000551,2,PR-00101,2,101.00,3.00,2026-01-16T19:10:00Z
order_items-001752,OR-000552,2,PR-00102,4,31.00,3.00,2026-01-16T19:23:00Z
order_items-001753,OR-000553,2,PR-00103,1,247.00,8.00,2026-01-16T19:36:00Z
order_items-001754,OR-000554,2,PR-00104,3,218.00,1.00,2026-01-16T19:49:00Z
order_items-001755,OR-000555,2,PR-00105,4,244.00,3.00,2026-01-16T20:02:00Z
order_items-001756,OR-000556,2,PR-00106,4,135.00,5.00,2026-01-16T20:15:00Z
order_items-001757,OR-000557,2,PR-00107,1,251.00,7.00,2026-01-16T20:28:00Z
order_items-001758,OR-000558,2,PR-00108,1,223.00,0.00,2026-01-16T20:41:00Z
order_items-001759,OR-000559,2,PR-00109,4,116.00,0.00,2026-01-16T20:54:00Z
order_items-001760,OR-000560,2,PR-00110,1,129.00,2.00,2026-01-16T21:07:00Z
order_items-001761,OR-000561,2,PR-00111,4,185.00,5.00,2026-01-16T21:20:00Z
order_items-001762,OR-000562,2,PR-00112,2,247.00,4.00,2026-01-16T21:33:00Z
order_items-001763,OR-000563,2,PR-00113,2,217.00,8.00,2026-01-16T21:46:00Z
order_items-001764,OR-000564,2,PR-00114,4,44.00,1.00,2026-01-16T21:59:00Z
order_items-001765,OR-000565,2,PR-00115,4,49.00,7.00,2026-01-16T22:12:00Z
order_items-001766,OR-000566,2,PR-00116,4,77.00,2.00,2026-01-16T22:25:00Z
order_items-001767,OR-000567,2,PR-00117,4,138.00,2.00,2026-01-16T22:38:00Z
order_items-001768,OR-000568,2,PR-00118,3,137.00,10.00,2026-01-16T22:51:00Z
order_items-001769,OR-000569,2,PR-00119,3,103.00,3.00,2026-01-16T23:04:00Z
order_items-001770,OR-000570,2,PR-00120,2,128.00,9.00,2026-01-16T23:17:00Z
order_items-001771,OR-000571,2,PR-00121,3,277.00,3.00,2026-01-16T23:30:00Z
order_items-001772,OR-000572,2,PR-00122,2,251.00,8.00,2026-01-16T23:43:00Z
order_items-001773,OR-000573,2,PR-00123,2,159.00,6.00,2026-01-16T23:56:00Z
order_items-001774,OR-000574,2,PR-00124,1,188.00,2.00,2026-01-17T00:09:00Z
order_items-001775,OR-000575,2,PR-00125,3,98.00,7.00,2026-01-17T00:22:00Z
order_items-001776,OR-000576,2,PR-00126,4,151.00,9.00,2026-01-17T00:35:00Z
order_items-001777,OR-000577,2,PR-00127,4,111.00,6.00,2026-01-17T00:48:00Z
order_items-001778,OR-000578,2,PR-00128,1,281.00,5.00,2026-01-17T01:01:00Z
order_items-001779,OR-000579,2,PR-00129,1,219.00,1.00,2026-01-17T01:14:00Z
order_items-001780,OR-000580,2,PR-00130,4,38.00,10.00,2026-01-17T01:27:00Z
order_items-001781,OR-000581,2,PR-00131,3,207.00,0.00,2026-01-17T01:40:00Z
order_items-001782,OR-000582,2,PR-00132,4,234.00,7.00,2026-01-17T01:53:00Z
order_items-001783,OR-000583,2,PR-00133,1,292.00,9.00,2026-01-17T02:06:00Z
order_items-001784,OR-000584,2,PR-00134,2,42.00,8.00,2026-01-17T02:19:00Z
order_items-001785,OR-000585,2,PR-00135,3,143.00,10.00,2026-01-17T02:32:00Z
order_items-001786,OR-000586,2,PR-00136,4,227.00,6.00,2026-01-17T02:45:00Z
order_items-001787,OR-000587,2,PR-00137,3,253.00,0.00,2026-01-17T02:58:00Z
order_items-001788,OR-000588,2,PR-00138,2,195.00,2.00,2026-01-17T03:11:00Z
order_items-001789,OR-000589,2,PR-00139,2,100.00,5.00,2026-01-17T03:24:00Z
order_items-001790,OR-000590,2,PR-00140,2,87.00,9.00,2026-01-17T03:37:00Z
order_items-001791,OR-000591,2,PR-00141,1,12.00,10.00,2026-01-17T03:50:00Z
order_items-001792,OR-000592,2,PR-00142,3,204.00,9.00,2026-01-17T04:03:00Z
order_items-001793,OR-000593,2,PR-00143,3,117.00,2.00,2026-01-17T04:16:00Z
order_items-001794,OR-000594,2,PR-00144,3,213.00,0.00,2026-01-17T04:29:00Z
order_items-001795,OR-000595,2,PR-00145,2,203.00,6.00,2026-01-17T04:42:00Z
order_items-001796,OR-000596,2,PR-00146,3,181.00,0.00,2026-01-17T04:55:00Z
order_items-001797,OR-000597,2,PR-00147,4,221.00,9.00,2026-01-17T05:08:00Z
order_items-001798,OR-000598,2,PR-00148,2,167.00,5.00,2026-01-17T05:21:00Z
order_items-001799,OR-000599,2,PR-00149,2,182.00,0.00,2026-01-17T05:34:00Z
order_items-001800,OR-000600,2,PR-00150,3,133.00,0.00,2026-01-17T05:47:00Z
order_items-001801,OR-000601,2,PR-00001,2,218.00,7.00,2026-01-17T06:00:00Z
order_items-001802,OR-000602,2,PR-00002,3,182.00,2.00,2026-01-17T06:13:00Z
order_items-001803,OR-000603,2,PR-00003,2,71.00,0.00,2026-01-17T06:26:00Z
order_items-001804,OR-000604,2,PR-00004,3,50.00,2.00,2026-01-17T06:39:00Z
order_items-001805,OR-000605,2,PR-00005,4,263.00,5.00,2026-01-17T06:52:00Z
order_items-001806,OR-000606,2,PR-00006,1,11.00,7.00,2026-01-17T07:05:00Z
order_items-001807,OR-000607,2,PR-00007,2,127.00,6.00,2026-01-17T07:18:00Z
order_items-001808,OR-000608,2,PR-00008,3,50.00,8.00,2026-01-17T07:31:00Z
order_items-001809,OR-000609,2,PR-00009,1,244.00,10.00,2026-01-17T07:44:00Z
order_items-001810,OR-000610,2,PR-00010,2,242.00,2.00,2026-01-17T07:57:00Z
order_items-001811,OR-000611,2,PR-00011,1,171.00,6.00,2026-01-17T08:10:00Z
order_items-001812,OR-000612,2,PR-00012,1,107.00,8.00,2026-01-17T08:23:00Z
order_items-001813,OR-000613,2,PR-00013,4,283.00,0.00,2026-01-17T08:36:00Z
order_items-001814,OR-000614,2,PR-00014,4,228.00,5.00,2026-01-17T08:49:00Z
order_items-001815,OR-000615,2,PR-00015,1,236.00,7.00,2026-01-17T09:02:00Z
order_items-001816,OR-000616,2,PR-00016,1,59.00,4.00,2026-01-17T09:15:00Z
order_items-001817,OR-000617,2,PR-00017,2,185.00,4.00,2026-01-17T09:28:00Z
order_items-001818,OR-000618,2,PR-00018,2,299.00,7.00,2026-01-17T09:41:00Z
order_items-001819,OR-000619,2,PR-00019,3,39.00,2.00,2026-01-17T09:54:00Z
order_items-001820,OR-000620,2,PR-00020,4,154.00,0.00,2026-01-17T10:07:00Z
order_items-001821,OR-000621,2,PR-00021,4,227.00,2.00,2026-01-17T10:20:00Z
order_items-001822,OR-000622,2,PR-00022,2,196.00,9.00,2026-01-17T10:33:00Z
order_items-001823,OR-000623,2,PR-00023,2,243.00,2.00,2026-01-17T10:46:00Z
order_items-001824,OR-000624,2,PR-00024,3,95.00,4.00,2026-01-17T10:59:00Z
order_items-001825,OR-000625,2,PR-00025,3,153.00,9.00,2026-01-17T11:12:00Z
order_items-001826,OR-000626,2,PR-00026,1,50.00,10.00,2026-01-17T11:25:00Z
order_items-001827,OR-000627,2,PR-00027,2,291.00,3.00,2026-01-17T11:38:00Z
order_items-001828,OR-000628,2,PR-00028,3,296.00,1.00,2026-01-17T11:51:00Z
order_items-001829,OR-000629,2,PR-00029,1,104.00,6.00,2026-01-17T12:04:00Z
order_items-001830,OR-000630,2,PR-00030,2,143.00,5.00,2026-01-17T12:17:00Z
order_items-001831,OR-000631,2,PR-00031,3,68.00,3.00,2026-01-17T12:30:00Z
order_items-001832,OR-000632,2,PR-00032,1,291.00,8.00,2026-01-17T12:43:00Z
order_items-001833,OR-000633,2,PR-00033,3,240.00,2.00,2026-01-17T12:56:00Z
order_items-001834,OR-000634,2,PR-00034,2,22.00,1.00,2026-01-17T13:09:00Z
order_items-001835,OR-000635,2,PR-00035,2,109.00,2.00,2026-01-17T13:22:00Z
order_items-001836,OR-000636,2,PR-00036,2,296.00,0.00,2026-01-17T13:35:00Z
order_items-001837,OR-000637,2,PR-00037,3,54.00,7.00,2026-01-17T13:48:00Z
order_items-001838,OR-000638,2,PR-00038,1,68.00,6.00,2026-01-17T14:01:00Z
order_items-001839,OR-000639,2,PR-00039,2,285.00,1.00,2026-01-17T14:14:00Z
order_items-001840,OR-000640,2,PR-00040,4,17.00,1.00,2026-01-17T14:27:00Z
order_items-001841,OR-000641,2,PR-00041,2,88.00,8.00,2026-01-17T14:40:00Z
order_items-001842,OR-000642,2,PR-00042,3,281.00,3.00,2026-01-17T14:53:00Z
order_items-001843,OR-000643,2,PR-00043,4,23.00,9.00,2026-01-17T15:06:00Z
order_items-001844,OR-000644,2,PR-00044,2,180.00,0.00,2026-01-17T15:19:00Z
order_items-001845,OR-000645,2,PR-00045,1,264.00,2.00,2026-01-17T15:32:00Z
order_items-001846,OR-000646,2,PR-00046,3,295.00,1.00,2026-01-17T15:45:00Z
order_items-001847,OR-000647,2,PR-00047,3,62.00,0.00,2026-01-17T15:58:00Z
order_items-001848,OR-000648,2,PR-00048,4,278.00,1.00,2026-01-17T16:11:00Z
order_items-001849,OR-000649,2,PR-00049,2,154.00,10.00,2026-01-17T16:24:00Z
order_items-001850,OR-000650,2,PR-00050,1,206.00,6.00,2026-01-17T16:37:00Z
order_items-001851,OR-000651,2,PR-00051,1,30.00,4.00,2026-01-17T16:50:00Z
order_items-001852,OR-000652,2,PR-00052,2,251.00,6.00,2026-01-17T17:03:00Z
order_items-001853,OR-000653,2,PR-00053,3,65.00,0.00,2026-01-17T17:16:00Z
order_items-001854,OR-000654,2,PR-00054,2,252.00,10.00,2026-01-17T17:29:00Z
order_items-001855,OR-000655,2,PR-00055,2,113.00,1.00,2026-01-17T17:42:00Z
order_items-001856,OR-000656,2,PR-00056,3,170.00,2.00,2026-01-17T17:55:00Z
order_items-001857,OR-000657,2,PR-00057,2,229.00,10.00,2026-01-17T18:08:00Z
order_items-001858,OR-000658,2,PR-00058,1,192.00,2.00,2026-01-17T18:21:00Z
order_items-001859,OR-000659,2,PR-00059,2,278.00,1.00,2026-01-17T18:34:00Z
order_items-001860,OR-000660,2,PR-00060,2,171.00,10.00,2026-01-17T18:47:00Z
order_items-001861,OR-000661,2,PR-00061,3,287.00,0.00,2026-01-17T19:00:00Z
order_items-001862,OR-000662,2,PR-00062,3,41.00,6.00,2026-01-17T19:13:00Z
order_items-001863,OR-000663,2,PR-00063,4,274.00,9.00,2026-01-17T19:26:00Z
order_items-001864,OR-000664,2,PR-00064,3,162.00,0.00,2026-01-17T19:39:00Z
order_items-001865,OR-000665,2,PR-00065,3,255.00,4.00,2026-01-17T19:52:00Z
order_items-001866,OR-000666,2,PR-00066,4,276.00,9.00,2026-01-17T20:05:00Z
order_items-001867,OR-000667,2,PR-00067,1,145.00,0.00,2026-01-17T20:18:00Z
order_items-001868,OR-000668,2,PR-00068,4,20.00,7.00,2026-01-17T20:31:00Z
order_items-001869,OR-000669,2,PR-00069,3,234.00,10.00,2026-01-17T20:44:00Z
order_items-001870,OR-000670,2,PR-00070,4,219.00,1.00,2026-01-17T20:57:00Z
order_items-001871,OR-000671,2,PR-00071,3,87.00,5.00,2026-01-17T21:10:00Z
order_items-001872,OR-000672,2,PR-00072,2,235.00,2.00,2026-01-17T21:23:00Z
order_items-001873,OR-000673,2,PR-00073,3,150.00,8.00,2026-01-17T21:36:00Z
order_items-001874,OR-000674,2,PR-00074,1,175.00,5.00,2026-01-17T21:49:00Z
order_items-001875,OR-000675,2,PR-00075,3,287.00,3.00,2026-01-17T22:02:00Z
order_items-001876,OR-000676,2,PR-00076,3,297.00,2.00,2026-01-17T22:15:00Z
order_items-001877,OR-000677,2,PR-00077,1,146.00,4.00,2026-01-17T22:28:00Z
order_items-001878,OR-000678,2,PR-00078,2,127.00,2.00,2026-01-17T22:41:00Z
order_items-001879,OR-000679,2,PR-00079,2,196.00,9.00,2026-01-17T22:54:00Z
order_items-001880,OR-000680,2,PR-00080,1,109.00,6.00,2026-01-17T23:07:00Z
order_items-001881,OR-000681,2,PR-00081,4,14.00,0.00,2026-01-17T23:20:00Z
order_items-001882,OR-000682,2,PR-00082,2,162.00,10.00,2026-01-17T23:33:00Z
order_items-001883,OR-000683,2,PR-00083,2,231.00,0.00,2026-01-17T23:46:00Z
order_items-001884,OR-000684,2,PR-00084,1,122.00,9.00,2026-01-17T23:59:00Z
order_items-001885,OR-000685,2,PR-00085,2,213.00,7.00,2026-01-18T00:12:00Z
order_items-001886,OR-000686,2,PR-00086,4,135.00,3.00,2026-01-18T00:25:00Z
order_items-001887,OR-000687,2,PR-00087,1,267.00,5.00,2026-01-18T00:38:00Z
order_items-001888,OR-000688,2,PR-00088,2,175.00,0.00,2026-01-18T00:51:00Z
order_items-001889,OR-000689,2,PR-00089,4,298.00,9.00,2026-01-18T01:04:00Z
order_items-001890,OR-000690,2,PR-00090,3,157.00,7.00,2026-01-18T01:17:00Z
order_items-001891,OR-000691,2,PR-00091,4,243.00,3.00,2026-01-18T01:30:00Z
order_items-001892,OR-000692,2,PR-00092,1,249.00,10.00,2026-01-18T01:43:00Z
order_items-001893,OR-000693,2,PR-00093,4,181.00,0.00,2026-01-18T01:56:00Z
order_items-001894,OR-000694,2,PR-00094,1,289.00,1.00,2026-01-18T02:09:00Z
order_items-001895,OR-000695,2,PR-00095,1,82.00,0.00,2026-01-18T02:22:00Z
order_items-001896,OR-000696,2,PR-00096,4,126.00,6.00,2026-01-18T02:35:00Z
order_items-001897,OR-000697,2,PR-00097,3,291.00,0.00,2026-01-18T02:48:00Z
order_items-001898,OR-000698,2,PR-00098,3,278.00,7.00,2026-01-18T03:01:00Z
order_items-001899,OR-000699,2,PR-00099,2,92.00,9.00,2026-01-18T03:14:00Z
order_items-001900,OR-000700,2,PR-00100,4,136.00,8.00,2026-01-18T03:27:00Z
order_items-001901,OR-000701,2,PR-00101,1,267.00,9.00,2026-01-18T03:40:00Z
order_items-001902,OR-000702,2,PR-00102,3,295.00,2.00,2026-01-18T03:53:00Z
order_items-001903,OR-000703,2,PR-00103,2,126.00,1.00,2026-01-18T04:06:00Z
order_items-001904,OR-000704,2,PR-00104,1,126.00,2.00,2026-01-18T04:19:00Z
order_items-001905,OR-000705,2,PR-00105,1,176.00,7.00,2026-01-18T04:32:00Z
order_items-001906,OR-000706,2,PR-00106,4,213.00,0.00,2026-01-18T04:45:00Z
order_items-001907,OR-000707,2,PR-00107,2,233.00,0.00,2026-01-18T04:58:00Z
order_items-001908,OR-000708,2,PR-00108,4,78.00,6.00,2026-01-18T05:11:00Z
order_items-001909,OR-000709,2,PR-00109,4,239.00,8.00,2026-01-18T05:24:00Z
order_items-001910,OR-000710,2,PR-00110,4,11.00,2.00,2026-01-18T05:37:00Z
order_items-001911,OR-000711,2,PR-00111,3,143.00,4.00,2026-01-18T05:50:00Z
order_items-001912,OR-000712,2,PR-00112,1,79.00,6.00,2026-01-18T06:03:00Z
order_items-001913,OR-000713,2,PR-00113,4,161.00,0.00,2026-01-18T06:16:00Z
order_items-001914,OR-000714,2,PR-00114,2,110.00,1.00,2026-01-18T06:29:00Z
order_items-001915,OR-000715,2,PR-00115,2,11.00,8.00,2026-01-18T06:42:00Z
order_items-001916,OR-000716,2,PR-00116,1,91.00,10.00,2026-01-18T06:55:00Z
order_items-001917,OR-000717,2,PR-00117,2,45.00,5.00,2026-01-18T07:08:00Z
order_items-001918,OR-000718,2,PR-00118,4,52.00,7.00,2026-01-18T07:21:00Z
order_items-001919,OR-000719,2,PR-00119,4,172.00,4.00,2026-01-18T07:34:00Z
order_items-001920,OR-000720,2,PR-00120,2,29.00,2.00,2026-01-18T07:47:00Z
order_items-001921,OR-000721,2,PR-00121,2,40.00,8.00,2026-01-18T08:00:00Z
order_items-001922,OR-000722,2,PR-00122,4,51.00,2.00,2026-01-18T08:13:00Z
order_items-001923,OR-000723,2,PR-00123,3,264.00,2.00,2026-01-18T08:26:00Z
order_items-001924,OR-000724,2,PR-00124,4,33.00,3.00,2026-01-18T08:39:00Z
order_items-001925,OR-000725,2,PR-00125,3,163.00,8.00,2026-01-18T08:52:00Z
order_items-001926,OR-000726,2,PR-00126,4,252.00,7.00,2026-01-18T09:05:00Z
order_items-001927,OR-000727,2,PR-00127,2,149.00,3.00,2026-01-18T09:18:00Z
order_items-001928,OR-000728,2,PR-00128,2,200.00,5.00,2026-01-18T09:31:00Z
order_items-001929,OR-000729,2,PR-00129,4,213.00,4.00,2026-01-18T09:44:00Z
order_items-001930,OR-000730,2,PR-00130,1,113.00,5.00,2026-01-18T09:57:00Z
order_items-001931,OR-000731,2,PR-00131,2,59.00,3.00,2026-01-18T10:10:00Z
order_items-001932,OR-000732,2,PR-00132,2,244.00,2.00,2026-01-18T10:23:00Z
order_items-001933,OR-000733,2,PR-00133,3,152.00,4.00,2026-01-18T10:36:00Z
order_items-001934,OR-000734,2,PR-00134,2,106.00,8.00,2026-01-18T10:49:00Z
order_items-001935,OR-000735,2,PR-00135,3,289.00,2.00,2026-01-18T11:02:00Z
order_items-001936,OR-000736,2,PR-00136,4,160.00,3.00,2026-01-18T11:15:00Z
order_items-001937,OR-000737,2,PR-00137,3,290.00,5.00,2026-01-18T11:28:00Z
order_items-001938,OR-000738,2,PR-00138,3,114.00,10.00,2026-01-18T11:41:00Z
order_items-001939,OR-000739,2,PR-00139,3,211.00,5.00,2026-01-18T11:54:00Z
order_items-001940,OR-000740,2,PR-00140,1,212.00,1.00,2026-01-18T12:07:00Z
order_items-001941,OR-000741,2,PR-00141,4,76.00,6.00,2026-01-18T12:20:00Z
order_items-001942,OR-000742,2,PR-00142,3,215.00,6.00,2026-01-18T12:33:00Z
order_items-001943,OR-000743,2,PR-00143,3,253.00,6.00,2026-01-18T12:46:00Z
order_items-001944,OR-000744,2,PR-00144,4,13.00,5.00,2026-01-18T12:59:00Z
order_items-001945,OR-000745,2,PR-00145,1,97.00,5.00,2026-01-18T13:12:00Z
order_items-001946,OR-000746,2,PR-00146,1,196.00,5.00,2026-01-18T13:25:00Z
order_items-001947,OR-000747,2,PR-00147,4,51.00,7.00,2026-01-18T13:38:00Z
order_items-001948,OR-000748,2,PR-00148,4,168.00,0.00,2026-01-18T13:51:00Z
order_items-001949,OR-000749,2,PR-00149,4,179.00,2.00,2026-01-18T14:04:00Z
order_items-001950,OR-000750,2,PR-00150,2,260.00,4.00,2026-01-18T14:17:00Z
order_items-001951,OR-000751,2,PR-00001,1,122.00,9.00,2026-01-18T14:30:00Z
order_items-001952,OR-000752,2,PR-00002,1,270.00,8.00,2026-01-18T14:43:00Z
order_items-001953,OR-000753,2,PR-00003,3,163.00,3.00,2026-01-18T14:56:00Z
order_items-001954,OR-000754,2,PR-00004,4,60.00,6.00,2026-01-18T15:09:00Z
order_items-001955,OR-000755,2,PR-00005,2,199.00,10.00,2026-01-18T15:22:00Z
order_items-001956,OR-000756,2,PR-00006,4,232.00,8.00,2026-01-18T15:35:00Z
order_items-001957,OR-000757,2,PR-00007,1,233.00,4.00,2026-01-18T15:48:00Z
order_items-001958,OR-000758,2,PR-00008,3,276.00,9.00,2026-01-18T16:01:00Z
order_items-001959,OR-000759,2,PR-00009,1,224.00,4.00,2026-01-18T16:14:00Z
order_items-001960,OR-000760,2,PR-00010,4,9.00,6.00,2026-01-18T16:27:00Z
order_items-001961,OR-000761,2,PR-00011,4,45.00,8.00,2026-01-18T16:40:00Z
order_items-001962,OR-000762,2,PR-00012,1,137.00,6.00,2026-01-18T16:53:00Z
order_items-001963,OR-000763,2,PR-00013,4,236.00,9.00,2026-01-18T17:06:00Z
order_items-001964,OR-000764,2,PR-00014,2,131.00,8.00,2026-01-18T17:19:00Z
order_items-001965,OR-000765,2,PR-00015,1,103.00,0.00,2026-01-18T17:32:00Z
order_items-001966,OR-000766,2,PR-00016,2,11.00,1.00,2026-01-18T17:45:00Z
order_items-001967,OR-000767,2,PR-00017,4,153.00,4.00,2026-01-18T17:58:00Z
order_items-001968,OR-000768,2,PR-00018,3,11.00,1.00,2026-01-18T18:11:00Z
order_items-001969,OR-000769,2,PR-00019,4,165.00,9.00,2026-01-18T18:24:00Z
order_items-001970,OR-000770,2,PR-00020,2,14.00,4.00,2026-01-18T18:37:00Z
order_items-001971,OR-000771,2,PR-00021,4,276.00,9.00,2026-01-18T18:50:00Z
order_items-001972,OR-000772,2,PR-00022,1,88.00,6.00,2026-01-18T19:03:00Z
order_items-001973,OR-000773,2,PR-00023,4,202.00,5.00,2026-01-18T19:16:00Z
order_items-001974,OR-000774,2,PR-00024,2,116.00,4.00,2026-01-18T19:29:00Z
order_items-001975,OR-000775,2,PR-00025,4,206.00,4.00,2026-01-18T19:42:00Z
order_items-001976,OR-000776,2,PR-00026,3,212.00,8.00,2026-01-18T19:55:00Z
order_items-001977,OR-000777,2,PR-00027,1,84.00,2.00,2026-01-18T20:08:00Z
order_items-001978,OR-000778,2,PR-00028,3,133.00,6.00,2026-01-18T20:21:00Z
order_items-001979,OR-000779,2,PR-00029,3,113.00,9.00,2026-01-18T20:34:00Z
order_items-001980,OR-000780,2,PR-00030,1,50.00,3.00,2026-01-18T20:47:00Z
order_items-001981,OR-000781,2,PR-00031,1,271.00,10.00,2026-01-18T21:00:00Z
order_items-001982,OR-000782,2,PR-00032,4,139.00,2.00,2026-01-18T21:13:00Z
order_items-001983,OR-000783,2,PR-00033,2,40.00,7.00,2026-01-18T21:26:00Z
order_items-001984,OR-000784,2,PR-00034,4,276.00,9.00,2026-01-18T21:39:00Z
order_items-001985,OR-000785,2,PR-00035,3,51.00,2.00,2026-01-18T21:52:00Z
order_items-001986,OR-000786,2,PR-00036,1,198.00,0.00,2026-01-18T22:05:00Z
order_items-001987,OR-000787,2,PR-00037,1,49.00,8.00,2026-01-18T22:18:00Z
order_items-001988,OR-000788,2,PR-00038,4,221.00,4.00,2026-01-18T22:31:00Z
order_items-001989,OR-000789,2,PR-00039,3,286.00,3.00,2026-01-18T22:44:00Z
order_items-001990,OR-000790,2,PR-00040,4,247.00,0.00,2026-01-18T22:57:00Z
order_items-001991,OR-000791,2,PR-00041,1,33.00,5.00,2026-01-18T23:10:00Z
order_items-001992,OR-000792,2,PR-00042,1,151.00,4.00,2026-01-18T23:23:00Z
order_items-001993,OR-000793,2,PR-00043,2,58.00,4.00,2026-01-18T23:36:00Z
order_items-001994,OR-000794,2,PR-00044,1,6.00,7.00,2026-01-18T23:49:00Z
order_items-001995,OR-000795,2,PR-00045,4,136.00,7.00,2026-01-19T00:02:00Z
order_items-001996,OR-000796,2,PR-00046,2,226.00,7.00,2026-01-19T00:15:00Z
order_items-001997,OR-000797,2,PR-00047,1,81.00,4.00,2026-01-19T00:28:00Z
order_items-001998,OR-000798,2,PR-00048,3,124.00,1.00,2026-01-19T00:41:00Z
order_items-001999,OR-000799,2,PR-00049,3,241.00,0.00,2026-01-19T00:54:00Z
order_items-002000,OR-000800,2,PR-00050,2,134.00,7.00,2026-01-19T01:07:00Z
order_items-002001,OR-000801,2,PR-00051,1,70.00,7.00,2026-01-19T01:20:00Z
order_items-002002,OR-000802,2,PR-00052,3,120.00,2.00,2026-01-19T01:33:00Z
order_items-002003,OR-000803,2,PR-00053,4,114.00,2.00,2026-01-19T01:46:00Z
order_items-002004,OR-000804,2,PR-00054,3,262.00,7.00,2026-01-19T01:59:00Z
